,reviewId,itemId,userId,rating,testimony_class
1782,1799,16,912,5,2.0
1783,1800,16,3548,5,2.0
1784,1801,9,2695,4,3.0
1785,1802,16,3137,5,3.0
1786,1803,4,3385,5,2.0
1787,1804,16,498,4,2.0
1788,1805,16,31,5,2.0
1789,1807,6,2537,4,2.0
1790,1808,4,1709,5,2.0
1791,1809,4,3814,5,2.0
1792,1810,16,1033,1,1.0
1793,1811,16,3671,5,2.0
1794,1812,16,2612,4,2.0
1795,1813,16,563,5,2.0
1796,1814,4,3758,5,2.0
1797,1815,7,1185,5,2.0
1798,1816,16,2597,4,2.0
1799,1817,16,2613,5,2.0
1800,1818,6,772,4,2.0
1801,1819,4,743,5,2.0
1802,1820,4,3727,5,2.0
1803,1821,16,3158,4,3.0
1804,1822,10,1141,5,2.0
1805,1823,7,1030,4,2.0
1806,1824,4,1175,5,2.0
1807,1825,4,3406,5,2.0
1808,1826,4,109,5,3.0
1809,1827,16,3711,5,2.0
1810,1828,6,657,5,2.0
1811,1829,7,182,5,2.0
1812,1830,9,2524,5,2.0
1813,1831,4,554,4,2.0
1814,1832,16,1737,4,2.0
1815,1833,9,269,4,2.0
1816,1834,16,950,4,2.0
1817,1835,4,1286,5,2.0
1818,1836,9,604,5,2.0
1819,1837,4,1619,5,2.0
1820,1838,4,2905,1,1.0
1821,1839,16,1632,4,3.0
1822,1840,16,1518,4,3.0
1823,1842,16,2090,5,3.0
1824,1843,4,2048,3,2.0
1825,1844,9,2545,5,2.0
1826,1845,9,3143,4,2.0
1827,1846,16,1484,5,2.0
1828,1847,4,1623,5,2.0
1829,1848,7,1117,4,2.0
1830,1849,10,3030,4,2.0
1831,1850,4,1498,5,2.0
1832,1851,4,3510,5,2.0
1833,1852,7,942,4,2.0
1834,1853,9,3248,5,2.0
1835,1854,7,3184,5,3.0
1836,1855,16,791,5,2.0
1837,1856,7,1351,5,2.0
1838,1857,9,3657,4,2.0
1839,1858,4,329,4,3.0
1840,1859,9,3814,3,2.0
1841,1860,4,3190,4,2.0
1842,1861,4,3614,5,2.0
1843,1862,4,3804,4,2.0
1844,1863,4,1781,5,2.0
1845,1864,16,2288,4,2.0
1846,1865,16,1240,5,3.0
1847,1866,16,1209,5,2.0
1848,1867,16,24,5,2.0
1849,1869,16,2614,5,2.0
1850,1870,7,1458,5,2.0
1851,1871,9,382,5,2.0
1852,1872,6,1324,5,2.0
1853,1873,16,2768,5,2.0
1854,1874,16,417,5,3.0
1855,1875,16,3140,5,2.0
1856,1876,4,3484,5,2.0
1857,1877,4,2580,4,2.0
1858,1878,7,2925,5,2.0
1859,1879,4,1370,4,2.0
1860,1880,16,226,5,2.0
1861,1881,16,3502,3,2.0
1862,1882,7,3663,4,2.0
1863,1883,4,139,5,3.0
1864,1884,7,1527,5,2.0
1865,1885,9,3117,4,2.0
1866,1886,16,1290,4,2.0
1867,1887,7,348,5,2.0
1868,1888,9,3042,5,2.0
1869,1889,16,3498,5,2.0
1870,1890,10,1493,5,2.0
1871,1891,16,1762,5,2.0
1872,1892,10,999,5,2.0
1873,1893,16,178,4,2.0
1874,1894,16,725,5,2.0
1875,1895,6,588,5,3.0
1876,1896,9,3388,4,2.0
1877,1897,9,372,4,2.0
1878,1898,16,2949,5,2.0
1879,1899,16,809,5,2.0
1880,1900,7,3054,4,2.0
1881,1901,7,3150,5,2.0
1882,1902,10,3481,5,2.0
1883,1903,16,25,5,2.0
1884,1904,16,1722,5,2.0
1885,1905,4,156,4,2.0
1886,1906,4,1412,5,2.0
1887,1907,4,2452,5,2.0
1888,1908,16,3670,5,2.0
1889,1909,4,806,5,2.0
1890,1910,16,2716,5,3.0
1891,1911,7,3292,5,2.0
1892,1913,16,1804,1,1.0
1893,1914,16,2737,5,3.0
1894,1915,16,1744,5,2.0
1895,1916,16,2451,4,2.0
1896,1917,16,301,5,2.0
1897,1918,4,1406,5,2.0
1898,1919,9,1546,3,1.0
1899,1920,4,1821,4,2.0
1900,1921,4,3515,5,2.0
1901,1922,4,3803,5,2.0
1902,1923,7,2116,5,1.0
1903,1924,4,3526,4,2.0
1904,1926,16,3596,5,2.0
1905,1927,16,434,3,2.0
1906,1928,16,2495,5,2.0
1907,1929,4,1200,5,2.0
1908,1931,6,1142,4,1.0
1909,1932,4,645,4,2.0
1910,1933,10,1902,4,2.0
1911,1934,16,844,5,2.0
1912,1935,4,158,5,2.0
1913,1936,9,868,5,2.0
1914,1937,4,3392,3,2.0
1915,1938,6,77,5,2.0
1916,1939,9,2173,4,3.0
1917,1940,4,3078,5,2.0
1918,1941,16,246,5,2.0
1919,1942,6,1679,5,2.0
1920,1943,4,1928,5,2.0
1921,1944,10,3119,4,2.0
1922,1945,16,3351,5,2.0
1923,1946,9,1564,5,3.0
1924,1947,4,45,5,2.0
1925,1948,7,1259,5,2.0
1926,1949,4,3514,5,2.0
1927,1950,9,756,5,3.0
1928,1951,4,2453,5,2.0
1929,1952,4,350,5,2.0
1930,1954,16,2371,5,2.0
1931,1955,6,305,4,3.0
1932,1956,4,3153,5,2.0
1933,1957,16,3076,4,2.0
1934,1958,10,1103,4,2.0
1935,1959,4,3000,5,2.0
1936,1960,7,1744,3,2.0
1937,1961,16,2711,5,2.0
1938,1962,6,2100,4,2.0
1939,1963,16,821,4,2.0
1940,1964,9,3167,5,2.0
1941,1965,4,655,5,2.0
1942,1966,4,1242,5,2.0
1943,1967,9,338,3,1.0
1944,1968,16,3323,5,2.0
1945,1969,16,117,5,3.0
1946,1970,7,2405,5,2.0
1947,1971,16,1645,4,1.0
1948,1972,4,1429,3,2.0
1949,1973,7,1509,5,2.0
1950,1974,4,1067,5,2.0
1951,1975,16,3814,5,2.0
1952,1976,16,2602,5,2.0
1953,1977,4,325,4,1.0
1954,1978,4,3629,5,3.0
1955,1979,7,1561,5,2.0
1956,1980,16,942,4,2.0
1957,1981,16,2472,5,2.0
1958,1982,7,2399,5,2.0
1959,1983,9,2607,5,2.0
1960,1985,6,3803,5,3.0
1961,1986,4,2909,5,2.0
1962,1987,16,1126,5,2.0
1963,1988,16,917,5,3.0
1964,1989,7,1985,5,2.0
1965,1990,16,3663,4,2.0
1966,1991,9,3776,5,2.0
1967,1992,4,3408,5,2.0
1968,1993,16,290,5,2.0
1969,1994,4,2299,5,2.0
1970,1995,4,3244,5,2.0
1971,1996,4,660,5,2.0
1972,1997,16,810,4,2.0
1973,1998,16,1733,5,2.0
1974,1999,4,3205,5,1.0
1975,2001,16,535,3,2.0
1976,2003,7,2958,4,2.0
1977,2005,16,693,5,2.0
1978,2006,4,802,5,2.0
1979,2007,16,2496,5,2.0
1980,2008,7,469,5,2.0
1981,2009,16,801,5,2.0
1982,2011,16,2838,5,2.0
1983,2013,4,2184,5,2.0
1984,2014,16,641,5,2.0
1985,2015,4,144,5,3.0
1986,2016,7,2484,4,2.0
1987,2017,7,1263,5,2.0
1988,2018,4,871,5,2.0
1989,2019,6,3681,5,2.0
1990,2020,4,2310,5,3.0
1991,2021,7,1864,5,2.0
1992,2022,16,2776,5,2.0
1993,2023,16,126,4,2.0
1994,2024,16,2530,4,1.0
1995,2025,7,1229,5,2.0
1996,2026,16,1448,4,3.0
1997,2027,4,704,5,2.0
1998,2028,16,1243,5,2.0
1999,2029,16,1229,5,2.0
2000,2030,6,57,5,2.0
2001,2032,16,2853,5,2.0
2002,2033,16,2642,5,2.0
2003,2034,7,862,5,2.0
2004,2035,16,1285,4,3.0
2005,2036,4,1435,5,2.0
2006,2038,6,2643,4,2.0
2007,2039,4,1218,4,2.0
2008,2040,4,768,5,2.0
2009,2041,16,149,4,3.0
2010,2042,16,614,4,3.0
2011,2043,16,143,5,2.0
2012,2044,6,1436,5,3.0
2013,2045,16,1723,4,2.0
2014,2047,4,1123,5,2.0
2015,2048,9,2447,4,1.0
2016,2049,16,2791,5,2.0
2017,2050,16,3204,5,2.0
2018,2051,16,2484,4,2.0
2019,2052,4,3358,4,3.0
2020,2053,4,1049,5,2.0
2021,2054,16,2855,4,2.0
2022,2055,16,3295,5,2.0
2023,2056,7,1437,5,2.0
2024,2057,9,1150,5,2.0
2025,2058,9,2627,5,2.0
2026,2059,16,2708,5,2.0
2027,2060,16,3013,5,2.0
2028,2061,7,189,5,2.0
2029,2062,16,2770,4,2.0
2030,2063,16,651,2,1.0
2031,2064,16,1354,5,2.0
2032,2065,7,3228,5,2.0
2033,2066,6,1448,5,2.0
2034,2067,16,226,4,2.0
2035,2068,16,2113,4,2.0
2036,2069,7,2296,5,2.0
2037,2070,16,3349,5,2.0
2038,2071,6,650,4,2.0
2039,2072,9,533,5,2.0
2040,2073,16,2265,4,2.0
2041,2074,7,3106,2,1.0
2042,2075,16,3573,4,2.0
2043,2076,16,845,4,2.0
2044,2077,4,214,5,2.0
2045,2078,16,1449,5,2.0
2046,2079,4,1917,4,2.0
2047,2080,7,112,5,2.0
2048,2081,16,443,4,2.0
2049,2082,16,189,5,2.0
2050,2083,16,2579,5,2.0
2051,2084,16,469,5,2.0
2052,2085,4,1224,4,3.0
2053,2088,16,2305,4,2.0
2054,2089,4,362,3,1.0
2055,2090,7,826,5,2.0
2056,2091,4,3201,1,1.0
2057,2092,16,2897,5,2.0
2058,2093,9,150,5,2.0
2059,2094,4,2106,5,2.0
2060,2095,16,569,5,2.0
2061,2096,4,401,4,2.0
2062,2098,16,2116,5,1.0
2063,2099,16,3386,5,2.0
2064,2100,10,2731,5,2.0
2065,2101,9,306,5,2.0
2066,2102,16,1559,5,2.0
2067,2103,7,3298,4,3.0
2068,2104,10,3583,5,2.0
2069,2105,16,3020,3,2.0
2070,2106,16,3062,4,2.0
2071,2107,16,1740,5,3.0
2072,2108,9,1503,4,2.0
2073,2109,7,3596,5,2.0
2074,2110,16,120,4,2.0
2075,2111,16,941,5,2.0
2076,2112,4,2467,4,2.0
2077,2113,9,474,5,2.0
2078,2114,4,1589,4,2.0
2079,2115,16,2297,3,1.0
2080,2116,16,1235,5,2.0
2081,2117,4,106,5,2.0
2082,2118,16,3160,4,2.0
2083,2119,4,3618,4,2.0
2084,2120,10,419,5,2.0
2085,2121,4,1131,4,2.0
2086,2122,4,370,4,2.0
2087,2123,7,1896,4,2.0
2088,2124,4,201,5,2.0
2089,2125,10,2462,4,2.0
2090,2126,16,1198,5,2.0
2091,2127,7,1907,5,2.0
2092,2129,16,1842,5,3.0
2093,2130,16,2518,5,3.0
2094,2131,10,2658,5,3.0
2095,2132,16,1230,5,2.0
2096,2133,7,1109,4,2.0
2097,2134,4,1143,5,2.0
2098,2135,16,3329,5,2.0
2099,2136,9,3048,4,2.0
2100,2137,16,462,5,3.0
2101,2138,16,894,4,2.0
2102,2139,7,337,4,2.0
2103,2140,10,226,5,2.0
2104,2141,4,977,4,2.0
2105,2143,16,1794,5,2.0
2106,2144,4,200,4,2.0
2107,2145,16,3334,5,2.0
2108,2146,16,2346,5,2.0
2109,2147,10,1029,5,2.0
2110,2148,9,2245,5,2.0
2111,2150,7,1858,5,2.0
2112,2151,7,1861,5,2.0
2113,2153,4,388,5,2.0
2114,2154,9,1911,4,2.0
2115,2155,4,233,4,2.0
2116,2156,16,858,5,2.0
2117,2157,16,842,1,2.0
2118,2158,4,2726,5,2.0
2119,2159,7,3027,5,2.0
2120,2160,16,247,4,3.0
2121,2161,16,1316,5,2.0
2122,2162,7,2992,3,3.0
2123,2163,16,210,5,2.0
2124,2164,4,191,5,2.0
2125,2165,16,3576,5,3.0
2126,2166,6,623,4,3.0
2127,2168,6,2143,5,2.0
2128,2169,10,1452,3,3.0
2129,2170,4,2324,5,2.0
2130,2171,6,1522,3,1.0
2131,2172,4,1743,4,2.0
2132,2173,16,2273,2,1.0
2133,2174,16,3226,5,2.0
2134,2175,4,1681,4,2.0
2135,2176,4,3152,4,2.0
2136,2177,4,3746,5,2.0
2137,2178,4,910,4,2.0
2138,2179,16,1896,4,2.0
2139,2180,4,2426,4,2.0
2140,2181,4,3751,5,2.0
2141,2182,4,1094,4,2.0
2142,2183,4,3543,5,2.0
2143,2184,7,1977,3,2.0
2144,2186,4,3515,4,1.0
2145,2187,4,2500,4,2.0
2146,2188,16,1885,5,2.0
2147,2189,9,441,4,2.0
2148,2190,16,2444,4,2.0
2149,2191,4,3416,5,2.0
2150,2192,16,2078,5,2.0
2151,2193,6,1772,5,2.0
2152,2194,16,1109,4,2.0
2153,2195,6,2173,5,2.0
2154,2196,16,255,5,2.0
2155,2197,4,193,5,2.0
2156,2198,4,3621,4,2.0
2157,2199,16,1058,5,2.0
2158,2200,9,633,5,2.0
2159,2201,4,830,5,2.0
2160,2202,16,2276,5,3.0
2161,2203,16,2398,5,2.0
2162,2204,7,48,4,2.0
2163,2205,16,3205,5,2.0
2164,2206,7,2503,5,2.0
2165,2207,7,1015,5,2.0
2166,2208,4,2073,5,2.0
2167,2209,7,1923,5,2.0
2168,2210,4,3409,4,1.0
2169,2211,7,3474,5,2.0
2170,2212,16,2131,5,2.0
2171,2213,16,932,5,2.0
2172,2214,16,3585,5,2.0
2173,2215,4,3126,5,2.0
2174,2216,16,2979,4,2.0
2175,2217,16,2895,4,2.0
2176,2218,4,2448,5,2.0
2177,2219,16,1629,3,2.0
2178,2220,16,226,3,2.0
2179,2221,7,559,5,2.0
2180,2222,16,2717,4,2.0
2181,2223,9,1721,5,2.0
2182,2224,4,1069,1,1.0
2183,2225,16,1907,5,2.0
2184,2226,16,3161,5,2.0
2185,2227,7,3444,5,2.0
2186,2228,9,1132,5,3.0
2187,2229,4,148,4,3.0
2188,2230,16,2910,5,2.0
2189,2231,16,2242,3,2.0
2190,2232,16,1413,5,2.0
2191,2233,6,2960,5,2.0
2192,2235,16,2069,5,2.0
2193,2236,9,3280,4,2.0
2194,2237,7,2860,5,2.0
2195,2238,16,918,5,2.0
2196,2239,16,3205,5,2.0
2197,2240,4,3025,5,2.0
2198,2241,16,3808,4,2.0
2199,2242,4,2792,5,2.0
2200,2243,4,2947,5,2.0
2201,2244,7,444,5,2.0
2202,2245,16,1043,5,2.0
2203,2246,9,2917,5,2.0
2204,2247,7,2654,5,2.0
2205,2248,16,1583,3,2.0
2206,2250,16,3277,4,1.0
2207,2251,10,1280,5,2.0
2208,2252,10,2041,5,3.0
2209,2253,16,2394,4,3.0
2210,2254,16,3474,5,2.0
2211,2255,4,279,5,2.0
2212,2256,16,2689,5,2.0
2213,2257,7,1595,5,2.0
2214,2258,16,1325,5,2.0
2215,2259,4,1696,5,2.0
2216,2260,4,3032,5,2.0
2217,2261,16,712,5,2.0
2218,2262,7,636,5,2.0
2219,2263,4,3592,5,2.0
2220,2264,7,1247,4,2.0
2221,2265,6,1857,5,2.0
2222,2266,4,3329,5,2.0
2223,2267,10,1172,4,2.0
2224,2268,7,2188,5,2.0
2225,2269,7,2838,5,2.0
2226,2270,16,254,4,3.0
2227,2271,10,698,5,2.0
2228,2272,7,626,5,2.0
2229,2273,7,2244,4,2.0
2230,2274,7,1993,5,2.0
2231,2275,16,2418,4,2.0
2232,2276,6,407,3,1.0
2233,2277,16,757,5,2.0
2234,2278,7,1186,4,2.0
2235,2279,16,3212,5,2.0
2236,2280,16,1574,2,2.0
2237,2281,7,3139,3,3.0
2238,2282,9,1453,5,2.0
2239,2283,16,2246,5,2.0
2240,2284,9,2171,5,2.0
2241,2285,7,1592,5,3.0
2242,2286,7,3101,5,2.0
2243,2287,16,1409,5,2.0
2244,2288,7,1512,4,2.0
2245,2289,16,1850,5,2.0
2246,2290,4,105,3,2.0
2247,2291,4,2125,5,2.0
2248,2292,9,488,5,2.0
2249,2293,4,3780,4,2.0
2250,2294,6,2499,4,2.0
2251,2296,4,1487,4,2.0
2252,2298,6,1868,5,2.0
2253,2299,4,3703,5,2.0
2254,2300,4,933,4,2.0
2255,2301,16,1313,2,1.0
2256,2302,9,2070,5,2.0
2257,2303,16,3228,5,2.0
2258,2304,10,572,5,3.0
2259,2305,16,823,4,2.0
2260,2306,4,2050,5,2.0
2261,2307,6,3224,4,2.0
2262,2308,7,974,5,1.0
2263,2309,4,1711,4,2.0
2264,2310,7,429,5,2.0
2265,2311,16,123,5,3.0
2266,2312,4,2208,5,2.0
2267,2313,16,1555,5,2.0
2268,2315,16,948,5,2.0
2269,2316,16,1873,5,2.0
2270,2317,4,517,5,2.0
2271,2318,7,2389,5,2.0
2272,2319,4,859,5,2.0
2273,2320,4,50,4,2.0
2274,2321,16,1346,3,3.0
2275,2322,16,3230,4,3.0
2276,2323,16,3813,5,2.0
2277,2324,6,3075,5,2.0
2278,2325,16,2128,4,2.0
2279,2326,7,3475,3,1.0
2280,2327,16,3026,5,2.0
2281,2328,16,1867,5,2.0
2282,2329,9,282,4,2.0
2283,2330,16,2389,5,2.0
2284,2331,4,3268,4,2.0
2285,2332,16,1976,5,2.0
2286,2333,16,1432,5,2.0
2287,2334,16,1603,5,3.0
2288,2335,16,2595,5,2.0
2289,2336,16,2027,5,2.0
2290,2337,16,1512,4,2.0
2291,2338,4,267,4,3.0
2292,2339,16,2813,5,2.0
2293,2340,16,3135,5,2.0
2294,2341,16,430,5,3.0
2295,2342,4,1547,4,2.0
2296,2343,4,408,3,2.0
2297,2344,16,607,4,2.0
2298,2345,16,2031,5,3.0
2299,2346,16,153,5,2.0
2300,2347,7,255,5,2.0
2301,2349,9,3605,4,2.0
2302,2350,6,1482,1,2.0
2303,2351,16,3587,3,2.0
2304,2352,6,3162,4,2.0
2305,2353,16,1639,5,2.0
2306,2354,9,2445,5,2.0
2307,2355,4,1725,4,2.0
2308,2356,6,3568,5,3.0
2309,2357,16,455,4,2.0
2310,2358,4,184,5,2.0
2311,2359,16,3229,5,2.0
2312,2360,16,3154,5,2.0
2313,2361,7,26,3,3.0
2314,2362,7,2999,4,2.0
2315,2363,16,1236,5,3.0
2316,2364,6,2155,4,3.0
2317,2365,16,1114,5,2.0
2318,2366,9,3191,5,2.0
2319,2367,7,800,5,2.0
2320,2368,7,3731,5,3.0
2321,2369,9,643,5,2.0
2322,2370,16,1525,5,2.0
2323,2371,9,3752,4,2.0
2324,2372,16,1179,4,2.0
2325,2373,16,1475,5,2.0
2326,2374,16,3727,5,3.0
2327,2375,4,1078,5,2.0
2328,2376,16,559,5,2.0
2329,2377,16,1311,5,2.0
2330,2378,4,817,5,2.0
2331,2379,4,1877,5,2.0
2332,2380,4,3693,4,2.0
2333,2381,16,523,5,2.0
2334,2382,16,1952,5,2.0
2335,2383,16,1029,5,2.0
2336,2384,9,1937,5,3.0
2337,2385,16,2871,5,2.0
2338,2386,7,3808,4,2.0
2339,2387,4,1957,4,2.0
2340,2388,4,2525,4,2.0
2341,2389,16,2536,4,2.0
2342,2390,16,435,5,2.0
2343,2391,16,1014,3,2.0
2344,2392,16,2442,5,2.0
2345,2393,4,2247,4,2.0
2346,2394,16,2314,5,2.0
2347,2395,16,974,5,1.0
2348,2396,6,1418,5,2.0
2349,2397,16,3070,5,2.0
2350,2398,16,2935,5,2.0
2351,2399,7,2874,2,1.0
2352,2400,16,1650,4,2.0
2353,2401,9,2875,5,2.0
2354,2402,9,3490,5,2.0
2355,2403,16,3204,5,3.0
2356,2404,4,796,4,2.0
2357,2405,16,3324,4,2.0
2358,2406,16,3100,5,2.0
2359,2407,16,3215,5,2.0
2360,2408,4,1675,5,2.0
2361,2409,16,512,5,2.0
2362,2410,16,339,5,2.0
2363,2411,16,26,3,3.0
2364,2412,16,2219,3,2.0
2365,2413,9,989,4,2.0
2366,2414,7,1413,4,2.0
2367,2415,9,2164,5,2.0
2368,2416,10,320,5,2.0
2369,2417,9,3401,5,2.0
2370,2418,16,1883,5,2.0
2371,2419,6,495,4,1.0
2372,2420,16,477,4,2.0
2373,2421,7,3659,5,2.0
2374,2422,16,1960,5,2.0
2375,2423,4,857,5,2.0
2376,2424,4,2139,1,1.0
2377,2425,4,3593,5,3.0
2378,2426,16,1185,5,2.0
2379,2427,16,1411,4,2.0
2380,2428,4,3697,5,2.0
2381,2429,4,2465,5,2.0
2382,2430,4,1107,4,3.0
2383,2431,4,949,1,1.0
2384,2432,10,600,5,2.0
2385,2433,16,1098,5,2.0
2386,2434,16,2876,5,2.0
2387,2435,9,2330,2,2.0
2388,2436,16,987,5,2.0
2389,2437,4,1187,1,1.0
2390,2438,4,530,4,3.0
2391,2439,4,1629,5,2.0
2392,2441,16,1753,5,2.0
2393,2442,16,1164,5,3.0
2394,2443,6,1655,5,2.0
2395,2444,10,2496,4,2.0
2396,2445,6,3234,4,2.0
2397,2446,7,3140,5,2.0
2398,2447,16,1713,4,2.0
2399,2448,16,2868,5,2.0
2400,2449,7,1158,5,2.0
2401,2450,4,3533,5,2.0
2402,2451,16,2906,3,3.0
2403,2452,7,834,5,3.0
2404,2453,7,2061,5,2.0
2405,2454,4,1567,5,2.0
2406,2455,16,3205,5,2.0
2407,2456,6,1042,5,3.0
2408,2457,10,2993,5,3.0
2409,2458,4,2119,4,2.0
2410,2459,16,413,4,3.0
2411,2460,4,2293,5,2.0
2412,2461,4,547,4,2.0
2413,2462,16,2365,4,3.0
2414,2463,16,984,4,2.0
2415,2464,16,2446,4,2.0
2416,2465,9,716,5,3.0
2417,2466,7,1371,3,1.0
2418,2467,4,503,5,2.0
2419,2468,7,3373,5,2.0
2420,2469,4,1686,5,2.0
2421,2471,6,956,5,2.0
2422,2472,10,422,5,2.0
2423,2473,4,1012,4,2.0
2424,2474,16,2485,4,2.0
2425,2475,16,2164,5,2.0
2426,2476,16,1708,5,2.0
2427,2478,16,1159,5,2.0
2428,2479,4,565,4,2.0
2429,2480,16,3293,5,2.0
2430,2481,16,3314,5,2.0
2431,2483,16,2244,4,2.0
2432,2484,7,2882,1,1.0
2433,2485,16,855,1,2.0
2434,2486,16,1612,5,2.0
2435,2487,16,431,5,3.0
2436,2488,4,1358,5,2.0
2437,2489,16,218,4,2.0
2438,2490,16,3539,4,2.0
2439,2491,16,3067,5,1.0
2440,2492,16,1334,4,2.0
2441,2493,16,3546,4,2.0
2442,2495,7,3795,5,2.0
2443,2496,4,258,5,2.0
2444,2497,6,977,1,2.0
2445,2498,7,1878,5,2.0
2446,2499,16,1383,5,2.0
2447,2500,7,91,5,2.0
2448,2501,10,2186,5,2.0
2449,2502,7,3569,5,2.0
2450,2503,7,3686,2,1.0
2451,2504,16,2399,5,2.0
2452,2505,9,1724,3,2.0
2453,2506,16,3524,5,2.0
2454,2507,4,1288,1,1.0
2455,2508,6,3203,5,2.0
2456,2509,9,2487,5,2.0
2457,2510,4,1498,4,2.0
2458,2511,4,3210,3,2.0
2459,2512,7,612,5,2.0
2460,2513,16,2179,5,2.0
2461,2514,4,486,5,2.0
2462,2515,7,404,4,2.0
2463,2516,16,1207,5,2.0
2464,2517,16,849,5,3.0
2465,2518,4,2156,5,2.0
2466,2519,16,798,5,2.0
2467,2520,4,1851,3,2.0
2468,2521,7,1047,4,2.0
2469,2523,16,891,4,2.0
2470,2524,9,2956,5,3.0
2471,2525,9,732,5,2.0
2472,2526,16,1926,5,2.0
2473,2527,7,3809,5,2.0
2474,2528,9,1372,5,2.0
2475,2529,16,2795,5,2.0
2476,2530,4,431,5,2.0
2477,2531,4,827,4,2.0
2478,2532,4,543,5,2.0
2479,2533,16,1470,4,2.0
2480,2534,16,748,5,2.0
2481,2535,16,1317,5,2.0
2482,2536,16,2886,5,2.0
2483,2537,4,345,4,2.0
2484,2538,7,1195,5,2.0
2485,2539,16,2108,5,2.0
2486,2540,4,1316,5,2.0
2487,2541,16,369,4,2.0
2488,2543,16,2013,5,3.0
2489,2544,4,571,4,2.0
2490,2545,7,1578,5,2.0
2491,2546,16,2603,4,2.0
2492,2547,4,2647,4,2.0
2493,2548,16,2669,3,2.0
2494,2549,9,302,5,2.0
2495,2550,4,1636,5,2.0
2496,2551,16,1117,4,2.0
2497,2552,16,2863,1,1.0
2498,2553,6,3053,5,2.0
2499,2554,7,3685,4,2.0
2500,2555,4,321,5,2.0
2501,2556,16,532,5,2.0
2502,2557,16,1533,5,2.0
2503,2558,9,1053,3,2.0
2504,2559,7,2990,4,2.0
2505,2560,4,2231,5,2.0
2506,2561,7,2179,5,2.0
2507,2562,16,292,5,2.0
2508,2563,16,98,5,2.0
2509,2564,4,2792,5,2.0
2510,2565,16,1240,4,2.0
2511,2566,16,2694,5,3.0
2512,2567,16,1012,5,2.0
2513,2568,4,1439,5,3.0
2514,2569,4,442,5,3.0
2515,2570,7,1230,5,2.0
2516,2571,4,1964,4,2.0
2517,2572,7,765,5,2.0
2518,2573,4,2938,4,3.0
2519,2574,4,324,5,3.0
2520,2575,7,906,4,2.0
2521,2576,16,787,5,2.0
2522,2577,16,1035,4,2.0
2523,2578,7,333,5,3.0
2524,2579,16,1702,5,3.0
2525,2580,16,1474,4,2.0
2526,2581,7,1545,5,2.0
2527,2582,4,972,5,2.0
2528,2583,4,226,4,2.0
2529,2584,16,1955,5,2.0
2530,2586,7,2535,5,2.0
2531,2587,7,1969,4,2.0
2532,2588,6,262,4,2.0
2533,2589,4,3616,3,2.0
2534,2590,16,1681,5,2.0
2535,2591,4,1384,3,1.0
2536,2592,16,2730,5,2.0
2537,2593,7,810,4,2.0
2538,2594,16,3537,5,2.0
2539,2595,4,173,4,2.0
2540,2596,7,3100,5,2.0
2541,2597,4,3300,5,2.0
2542,2598,7,789,5,2.0
2543,2599,16,826,5,2.0
2544,2600,16,1563,5,3.0
2545,2601,4,1786,3,2.0
2546,2602,4,107,5,2.0
2547,2603,4,411,5,2.0
2548,2604,4,2185,5,2.0
2549,2605,16,2094,4,2.0
2550,2606,7,3677,5,2.0
2551,2607,16,420,5,3.0
2552,2608,16,3303,5,2.0
2553,2609,16,3814,5,2.0
2554,2610,4,926,5,2.0
2555,2611,9,3189,5,3.0
2556,2612,16,2563,5,2.0
2557,2614,16,1656,5,2.0
2558,2615,16,3639,4,2.0
2559,2616,4,803,4,3.0
2560,2617,4,1026,5,2.0
2561,2618,16,3495,5,2.0
2562,2619,16,1780,5,2.0
2563,2620,4,501,4,2.0
2564,2621,7,1363,4,3.0
2565,2622,4,1521,4,2.0
2566,2623,9,2781,4,2.0
2567,2624,16,35,5,2.0
2568,2625,9,781,5,2.0
2569,2626,16,3096,5,2.0
2570,2627,16,3685,5,2.0
2571,2628,16,3558,4,1.0
2572,2629,7,1646,3,2.0
2573,2630,4,2222,5,2.0
2574,2631,4,946,2,3.0
2575,2632,16,412,4,2.0
2576,2633,9,1946,5,2.0
2577,2634,16,373,5,2.0
2578,2635,4,1898,4,2.0
2579,2636,7,2735,5,2.0
2580,2637,16,257,5,2.0
2581,2638,16,559,5,2.0
2582,2639,4,1121,4,2.0
2583,2640,7,1926,5,2.0
2584,2641,4,3652,2,2.0
2585,2642,16,280,4,3.0
2586,2643,9,3742,5,2.0
2587,2644,4,436,5,2.0
2588,2645,4,3640,5,2.0
2589,2646,16,2554,5,2.0
2590,2647,6,415,5,2.0
2591,2648,10,798,4,2.0
2592,2649,16,2650,5,2.0
2593,2650,7,2053,5,2.0
2594,2651,7,3297,5,2.0
2595,2652,16,2053,5,2.0
2596,2653,16,315,4,2.0
2597,2654,7,2416,4,2.0
2598,2655,16,2962,4,2.0
2599,2656,9,2540,5,2.0
2600,2657,16,1371,3,1.0
2601,2658,16,1440,5,2.0
2602,2659,16,1875,4,2.0
2603,2660,6,915,5,2.0
2604,2662,7,1389,4,2.0
2605,2663,9,2961,5,2.0
2606,2664,16,112,5,2.0
2607,2665,16,2932,4,2.0
2608,2666,7,2534,5,3.0
2609,2667,16,2072,4,2.0
2610,2668,16,1954,5,2.0
2611,2669,16,3582,5,2.0
2612,2670,16,741,5,2.0
2613,2671,4,399,5,2.0
2614,2672,16,2080,5,2.0
2615,2673,4,2272,5,2.0
2616,2674,9,2852,5,2.0
2617,2675,4,219,5,2.0
