reviewId,itemId,userId,rating,testimony
4725,1,3757,5,I love the tablets HD picture is beautiful. The fire tablet is very fast to load and is easy to use. Great tablet.
4958,19,1308,4,This is a nice and inexpensive tablet. Great for reading on or looking up info on the Internet. Only downfall is you can't download some online games onto it.
2188,2,286,5,"I love this product. the screen is bigger, the bumper is stringer and my granddaughter loves it...so that's all that matters."
1688,8,2076,4,"I like the tablet; however, there are occasions when it does not boot up when it is turned on. I probably need to take it into the store so that a determination can be made and it can be fixed."
3474,20,401,5,"This tablet is the best you can buy for the money. Great apps, great picture."
2655,2,3588,4,Great!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2814,7,1517,5,"I love that the kids can only do what you allow them to they can't get to the internet unless you put it on there profile which I don't because I have a four and 2 year old, there apps are very easily accessed and are big so they can b seen very well . also these tablets double and can b used as a regular tablet for grown ups"
4033,20,3760,4,"There's different things my daughter can do,on it, plus I can read on it as well."
2355,8,1059,4,"convenient, easy to use and grand kids all have one too."
3565,20,694,5,This was a gift for my wife and she loves it!! It is much better than the old one
4721,1,1647,3,"In my opinion it's very slow for internet use. Good for our 5 yr old to use but we purchased this for her to do online curriculums, which is almost impossible to do with this tablet because of the speed. Our internet connection is great with every other laptop and computer in the house."
2964,8,504,5,Great upgrade/replacement. No problems with it at all.
2182,8,1729,4,I have not explored all the features of the kindle fire tablet yet. Why does the sound always have to be reset each time? I want it to stay on full sound maximum loudness always. I have to reset it each time I fire it up to listen to music. What's up with that? Please direct me someone!!!
4837,17,2662,5,Ordered for my daughter to replace an older version and she loves it. Larger screen and colored case are a big plus.
4975,19,603,3,I wish it has some more of the apps from the play store some are just not there
4190,20,2109,5,"The Kindle Fire is a wonderful, small device to use for a multitude of tasks. We use it mostly as an ereader and has been so simple to use. So happy we chose this one. It is lightweight and convenient to take with you."
4212,20,759,4,"It has great picture quality, all the applications seem to load very fast."
2809,7,638,5,My grandson loved this. He is 4 and it was perfect.
3829,20,2695,5,The Amazon fire is simply amazing I would not buy anything else.
3770,20,2317,4,Awesome.and repeat 50 times. That should do it. Blah.
3954,20,2910,4,"I bought this for my wife, this is her third Amazon Fire tablet. She mostly uses it for reading but she really likes the speed and the additional features on this one. She's very happy with it"
2477,8,718,5,"We bought this for our daughter, she plays with it a lot and really loves it."
2406,2,1762,5,Great product and great service from bestbuy online
1819,8,2344,5,"I bought this a few weeks ago and use it every day. i've had no problems and it works perfectly! My only complaint is the camera. The pictures are not as clear as I would prefer. All in all though, for the price, I would buy it again!"
3608,20,3338,4,Amazon fire tablet is great and easy to use. Good value!
3991,20,1686,5,"Great tablet, very clear picture. Would buy again."
4103,20,3044,5,Perfect size for reading watching movies and carrying on a plane
3995,20,1156,5,Very good price good item. Would purchase again. This was a gift
2087,2,693,3,Limited activities for my son to surf the web and do the things he likes to do!
1714,8,2008,5,amazon fire 7 inch tablet is a great product and works great and no issues
1762,15,2759,5,"This is the right device to play with puzzles, you can avoid samsung/verizon constant advertisements. Only wish the battery would last longer or charge faster."
4154,20,3548,5,Really enjoy this product. Love watching movies and playing games on my Fire HD 8
4935,19,2924,4,I like it. It's better than the Apple mini. Plenty of apps.
1721,2,2296,5,"I bought this tablet right after Black Friday. It had good reviews, a perfect warranty for kids, and a reputable branding. Once set up, it has a good cover that is light and hard for a child to remove. The included one year software Freetime is user friendly and convenient to navigate. So far, we really like this tablet. The only thing that I still need time to determine its battery life. After about 2 hours of game play, the battery is about at 50%. Very satisfied."
2014,2,2583,5,I bought two of these for Christmas for my 3 and 4 year old and they love them! Easy to navigate and it keeps them busy and interested for hours. Sturdy protective bumper protector keeps your kids Kindle safe. The only complaint I have is the charger doesn't stay snug and one is already useless because it won't fit tight enough to charge. This isn't a problem with this Kindle but maybe all of them. I bought my oldest son a regular Kindle fire the same day and his charger is worthless now too. Not quite sure what the problem is with them.
2386,7,2282,4,I have two kids and they both love it. Its also nice because it is already setup for them.
3724,20,3491,5,Great size. Works with all apps. No issues yet. Would buy more.
4969,19,3728,4,Would have gotten 5 stars but the screen is to light when put on dark screen for reading. All the adds make it feel cluttered but that might just be me. Over all for price it is a nice ereader.
3996,20,837,5,Got this tablet for my 3 year old son and he can not put it down. It is so much to do. So many learning games. I love this product
2343,8,1310,3,"It's great for beginners, like children, but very limiting for me. I can't use many apps because it doesn't allow me to use the Google play store."
2735,8,1945,5,"I bought this tablet for my son, he loves it. He used to look up everything on his smartphone, and watched Netflix on it too, but this tablet beats it with speed and overall performance. It also takes really good pictures. Every member of my family owns one of the Kindle Fire tablets."
2270,2,2271,4,This tablet is quite durable. The pink is vibrant and it's very easy for little fingers to hold. My granddaughter loves it.
4094,20,1989,5,"Have a nook , this is much better has more apps and thru amazon"
1707,8,3708,5,She love it. She said it easy to use.She love it very much
3890,20,1231,5,"I think that the Amazon Kindle tablet was a great purchase for my teenage daughter and grandson, very easy to operate. It kept them entertained for hours while we were traveling on the train for vacation."
3891,20,252,5,"It feels a bit more rugged than my original Fire tablet, and I believe it is an excellent value."
2906,7,2681,4,"My daughter loves playing with this. There are so many features, that it keeps her busy."
4055,20,1632,5,Easy access to my Amazon account. Easy to set up and use.
3920,20,454,5,Purchased for 4 yr old granddaughter who primarily uses for Netflix. Works great!
3871,20,2955,4,For the price guy cannot beat it great for watching videos or streaming television.
4908,19,1477,5,For those that have Prime this is almost a must have. Keeps all your Amazon stuff in one place.
2460,8,1303,5,So I was given a HD for Christmas and when this went on sale in time for Father's Day I had to get it... Love that it has the expansion slot!!!
2912,2,998,5,Great learning tool with extensive amounts of material to use. Accident proof bumper a big plus!
2857,7,2414,5,Hey we bought this for our 2 year old grandson and he loves it. Very easy to use and very durable!
4761,1,2991,1,"The last 2 models of Kindle HDX 8 have been terrible. We have purchased 2 of each model of Kindle and up until the last 2 models, they have been great. Last years had to be replaced 7 or 8 times and for the same problem. The slot for the SD card is defective. I gave up and bought the newest model. It shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason. It's going back after the first of the year. This is going to be my last year for Kindles unless they make them the same quality as before. Phooey!"
2955,7,3393,4,My only problem with this tablet is if you don't have internet you lose the pictures of the games you have installed and you have to guess to open them.
1978,8,3551,5,This is a great tablet. Great for the price. Very fast and easy to use.
2661,7,1525,5,"My Son absolutely loves this thing, very durable and comes with a great warranty."
3843,20,838,5,bought as a gift for Christmas. they love it!!!!!!
2367,7,3003,5,"My 5 year old sons love it , Seems to be well made ."
3832,20,3697,5,"I am an avid Amazon user for shopping and tablets, I bought a different model for my younger brother and now purchased this one for my grandparents and they love it!"
4038,20,206,5,"First of all, this is not an iPad or a more expensive android tablet, but it's a very good tablet for the money. I own an iPad Pro and iPad Air 2, yet this tablet has a place in my home. If you're buying for kids, I wouldn't buy anything more expensive than this. Good screen, fast enough, and amazon's underground free apps are a huge plus."
4994,19,1513,5,"I love this tablet/kindle. I can access email, Facebook, play simple games, shop online and read my books."
1953,2,578,5,easy to use great product and BEST BUY ANSWERED MY QUESTIONS
3522,20,41,5,Very fast and super easy to use I'm very pleased with this purchase!!
2142,8,1827,5,Bought this for a gift for some one who's old tablet won't work. Just the right size to play games on.
4859,13,2759,5,"She loves it, the only problem I have is getting it away from her, even while riding in vehicles. LOL"
1754,7,3562,5,Bought this for my 5 yr old grandson. Great buy for the price. He loves his new tablet.
2897,7,3584,4,BOUGHT FOR MY GRANDKIDS AGES 5-10 AND THEY LOVED IT
2097,8,3361,5,"Bought online for my granddaughter and she loves it, I have to get one for myself after seeing the quality of the picture,"
2332,2,1005,5,I got this because it is almost impossible to break
2700,8,1918,4,"My baby boy has one, I knew my girl would love it as well. Fun games and the AppStore has access to new games and books."
1583,2,387,5,This is great product. The tablet are made tough and great price.
3931,20,2541,4,I bought this tablet for my mom on her birthday recently. She loves it and uses it all the time.
3537,20,2770,3,I purchased this to download books for school. Screen too small and OS was not to my liking
2110,2,290,4,Great for little kids the case on it is amazing. My daughter loves it. Only thing I would change is the sound a little louder and screen a little bigger.
3470,20,1300,5,We have been using our Kindle Fire 7 for years and it wore out. We looked at replacing it with another Fire 7 until I saw the Fire 8. The display is great and the weight is not that big of a difference.
2620,8,2329,4,I'm super happy and very glad I made this purchase!
3955,20,672,5,This was a surprise when we opened it up! Bright and colorful!!
2591,8,3756,3,"I purchased this since I bought my grandson this tablet for Christmas. The tablet is slow, considering price that's OK.I have problems with the charger, it won't charge when I am using the tablet, the charger needs to be plugged in and not moved for it to charge.For the price the tablet is OK."
2482,2,3184,5,Great tablet for the kids and adults great features like the rubber case and free features for kids
2593,7,3348,4,It's nice but not as easy to switch profiles as I would like for it being a child's tablet. But overall easy to use just a lot of junk on main profile.
3754,20,1979,5,"The visual quality on the Fire 8 HD is amazing. It runs very fast and is easy to use, very durable."
2459,2,2024,4,"My stepkids are pretty rough on their toys and these have lasted pretty darn well so far. Easy to update and add games, apps and school related material. Go for it if you are looking for a pretty darn decent tablet for the lil ones"
2961,8,2759,4,We already had a tablet for our son and it was time to get one for our daughter. They are a good learning tool.
1574,7,1493,1,"Would not take a charge, good thing i tried before wrapping it for Christmas."
4219,20,3322,5,"Perfect for basic stuff, games and media. Reading, too."
2719,7,782,5,This tablet has many educational games for a preschooler.
4742,1,3647,4,"A little more complicated than my original kindle, but I lIke it."
1741,8,2111,5,i bought an amazon fire 7 tablet for my 7 year old granddaughter and she loves it. it is easy to operate and charge.
1980,2,1986,4,"This was a Christmas present for my niece, she loved it."
3900,20,1491,5,I needed a kindle for my schooling so I decided to look into this and read some reviews. After reading the reviews I decided on this kindle and it is perfect compared to my other tablet.
2771,2,3161,5,Picked this up for my two year old granddaughter. She loves it and its the first thing she picks up to play with. She can play a lot of the age appropriate games and can navigate around really easily. I even use it sometimes!
2111,2,2206,5,Good tablet for kids I would definitely recommend.
1813,2,2036,5,"My grandson really enjoys this tablet, ease of use and lots of different educational programs. Must remember to charge tablet everynight."
2913,8,2724,5,Great for my kids and is easy to block purchases. Even better if you have amazon prime.
2976,2,1393,5,We gave this tablet to our nine year old Grandaughter for her birthday. She loves it and we feel it is very sturdy. That is a very good thing when it comes to tablets and children.
1713,5,21,4,"Great tablet for under $100. Does not have the highest specs, but gets the job done for lite tablet users."
2985,2,2429,4,"WISH the kindle fire (for kids) had better way to limit how many items you can download at once. Most kids do not understand that clicking on a bunch of pictures will download that game/program, which is CLOG download times. Needs a better way to remove unwanted items, rather than clicking.. and clicking on every item. Speed and performance is pretty good for a tablet. App store is great and has many items."
2239,2,1718,5,Works great ! Geating this one for my grandson for Christmas! He plays with his sisters now ! Well protected when they drop them ! Great learning experience !
4825,17,330,5,Very sleek design and very easy to use - nice graphics!!!
2133,7,2822,4,Is good for the kids The only thing is I have to get a SD Card for more memory
1696,2,2386,5,My son absolutely loves this tablet. He has dropped it a lot and hasn't cracked it yet but even if he did amazon would replace it for up to two years for free. I also like the prime account for the kids to be able to play whatever apps for free
2253,2,287,4,I bought it Xmas for my 4 yr old who always wants our iPhones to watch utube videos. It's cool looking and well made plus Alexa is helpful. It she still prefers our iPhones because the touch screen makes it a bit easier to stop her video and is more sensitive. I like it but don't live it.
2908,8,1737,5,"Replaced a kindle 6 that crashed so fare everything is great. Larger screen fast response,more storage. Don't have to charge as often. Well pleased."
2720,2,2198,4,My 3 yr old son loves his tablet. He takes it almost everywhere and it keeps him entertained.
2274,7,3357,5,I love the the Kindles!! Bought this for my grandson. Impressed with the 2 years no questions asked warranty.
3294,4,1763,5,Wish it had its own onternet connection but other than that great purchase
1873,2,755,5,I got this for my two grandsons (ages 2 & 4) for Christmas. They love them.
2677,7,900,5,My daughter loves this tablet. She cant keep her hands off it...
3742,20,2150,5,"very satisfied with tablet, very fast and efficient"
2010,2,91,5,"I was a slightly skeptical about giving this to my 1 year old but it has been a fantastic, durable learning tool for him and he is progressing very quick."
2201,8,79,5,The best Kindle I have ever used. It does everything.
3257,4,3034,4,Good products and service and happy with Amazon Fire Tablet
2512,7,1566,5,I bought this tablet for my two yr old granddaughter for Christmas and she loves the games and camera. Works great. Glad I got it for her.
1624,8,1825,4,You can't do better for$60. My only concerns is the battery life could be a bit better and it has a cheap plastic feel to it. Great for light browsing and Kindle reading though.
2936,8,513,5,Bought this for my grandson. The first one had issues and Best Buy exchanged it. My grandson loves it!!!
4132,20,1911,4,I bought this for my wife she loves how easy it is to use and small enough to take on trips.
2585,8,3338,5,We bought the fire for my 85 yr old aunt. She loves it!! Easy to use
2852,8,1836,4,We bought three including one for my 2 year old. We all love it! The only complaint is the volume. There is one speaker and so the sound is obviously lower than most other tablets with two speakers. It doesn't bother us too much but that's why we give it 4/5 stars. Overall a great tablet.
3986,20,3008,5,It was great and great for the kids and adults thanks
2351,2,117,3,Good for alittle ones for games and movies picture not so clear but not expensive
2410,2,776,5,This item is perfect for children and great for parents. It provides a sense of security that it will not be damaged the first week a child uses it.
4809,13,3611,5,This is my second Fire. Wanted a larger size to make eBooks easier to read. Very pleased with the size and clarity of this tablet. Easy to take along in a tote. Perfect for what I wanted it for.
3532,20,3310,4,"good for beginners play games ,take picture and recording videos old the time"
3894,20,3065,4,I got this because it was a cheap tablet. It does great for watching videos from the tablet and sound is good also. I don't like the amazon ecosystem or app store. I wish they would sell android tablets with their apps on them like they are doing with their phones.
2405,2,3423,4,This tablet was an upgrade from the Nabi Jr for my 4 year old and she really enjoys it. There are so many apps/books/videos and it entertains her much more. The only thing i would recommend is getting an additional storage product since there isnt much internally.
2635,8,2710,4,It's a very good tablet for your child everyday use
3298,4,1773,5,"very good product. Exactly what I wanted, and a very good price"
3846,20,780,5,Easy to use! Just plug in and search for your favorite movies and TV shows.
1756,2,169,5,Has everything you will ever need inside. For children and adultsA+++
1772,2,3589,5,"I bought this tablet for my 4 year old grand daughter and she loves it.We set the parental controls for her age group, and now we don't have to worry about what she is doing on it. We downloaded her favorite disney movies onto it, and now she has her own little private movie theater. It also works great with our Amazon Fire TV and can watch a lot of her favorite kid shows. This is a great buy for the money and I recommend it to everyone."
3626,20,2287,5,"I can play games, surf the internet or watch movies. I can check my e-mail or just about do anything I can do on a regular computer.I strongly recommend it."
2970,2,1428,4,"Over all pretty good product.i am not so sure if it's got Bluetooth connectivity. i've had it for a few months now and kids seem to enjoy it a lot.certainly I recommend to anyone who wants to give their kids the ""best ""gift."
2624,2,1517,5,"I love that the kids can only do what you allow them to they can't get to the internet unless you put it on there profile which I don't because I have a four and 2 year old, there apps are very easily accessed and are big so they can b seen very well . also these tablets double and can b used as a regular tablet for grown ups"
3570,20,1849,4,Light to carry and good picture quality. This was purchased for a hearing impaired person to download video in American Sign Language . This product was easy to maneuver for someone that was not use to a tablet.
4993,19,3720,5,I APPRECIATE the ease of purchasing and reading ! I have found every book title I want plus the recommended books have led me to find new Authors!
3985,20,2116,4,Does the trick. This is a good tablet for the price.
2001,2,130,3,"Not a lot of memory, dies fast. Great games........"
4062,20,3770,4,Bought for our 6 year old. Great parental controls allow you to keep track and monitor use. Would recommend for others to get for their children
4191,20,1626,5,Very easy to use tablet. Lots of apps and game available.
4960,19,2515,5,Easy to use. Quick setup. Fantastic screen and the colors are vibrant.
2501,5,1033,5,Tablet is perfect for beginners who just want basic
2170,8,2480,5,Wanted a tablet that would fit in my purse. Very easy to use. Would buy again.
3966,20,2801,5,My son loves his kindle fire. He uses it every day.
2836,2,2389,5,Bought for Christmas for 6 and 8 year old granddaughters. Both girls loved it and have said it was their favorite gift.
3264,4,667,5,The store representative took his time with me to choose the right size and the lady at the check out got me hooked up with Best Buy Program membership.
1810,2,3440,1,"The touch and loading the content is very bad, it doesn't respond quickly and it very slow"
2846,8,3449,5,I bought this for reading/listening books. Love the availability to expand the memory. Now I can load movies and tons of books! :-)
1994,8,3714,5,"This is a first for an adult. Price is right, easy to use and just the right size."
1674,2,3781,5,Highly impressed with my purchase. Allows me to use my iPad again since my 3 years old granddaughter finally has her own tablet. Great support and numerous educational apps for children!
3879,20,3508,5,Great product as usually ... better screen and faster than my previous. Work with my chromecast .. easy to use
1929,8,1555,5,"Small enough to carry every where. When he is using it, you can hear a pin drop."
4056,20,120,4,This tablet works well for surfing the internet and playing music.
2969,7,2730,5,4 year old grand daughter loves it. Good size for her and easy to operate.
1828,15,2054,5,"Love this Kindle. There are to many apps and games offered for download. Love the book selection Easy to navigate The charger seems a bit loose, though"
2774,8,97,5,This is a good size tablet! It is fast and responsive.
2102,2,2307,5,"This is great for kids, it grows up with them, all the apps are good. My kid loves it"
1655,8,3724,5,I bought this tablet for my 8 year old granddaughter. She loves it!!! The display is very clear and easy to see. The set up allows for you to choose child safe settings with PIN protected parent lock to help protect young users from inappropriate content. This is well worth the affordable cost!
3457,20,2401,5,"We like the battery endurance. The new 8"" screen is great too."
2855,2,3511,5,My Grandson loves his tablet we got him. Very safe
3293,4,678,5,"This was an upgrade from my Amazon 7 inch. Bigger screen was the key for me. It's great for listening to music, reading books, watching movies, tv sports, tv shows and playing all the games. Hours of relaxation and entertainment along with Amazon ' s new Alexa."
3721,20,1220,4,Screen is very clear and battery last a long time. Very good substitute if you can afford a iPad.
3534,20,1792,5,I am extremely happy with my purchase. The kindle is very fast and the screen is clear.
1702,15,2132,5,I had one of the first Kindle fires for years and I loved it. So I wanted another newer one and it's great! Has a good battery.
3245,4,1162,4,"big screen,2 year old granddaughter watches Sesame Street and scrolls through selections...."
1746,2,3394,4,"It's a good tab for the kids, keeps them busy. Wish the speed was faster."
1781,2,711,4,Good tablet but no YouTube kids like on iPhone. Don't expect iPhone/pad quality very basic AppStore for children
1893,2,1821,4,"My kids love this product, as do I. Parental restrictions can be set and they know when they have to shut them off. Good battery life too."
2596,7,1762,5,Great product and great service from bestbuy online
3730,20,3594,5,Just the right size for reading books and playing some games.
4748,1,2163,4,"Bought 2 of these for my 6 and 8 yr old and it said it came with 32gb storage but actual storage was a little less, cant remember exactly how much probably around 20gb with the other necessary programs that come already pre-installed. They mainly use it for games and have downloaded many games on them. There is room for external storage and it also has a front and rear camera. love the product. comes in different color as well. I got the blue!"
3477,20,224,5,Like this so much bought another one for my daughter.
2470,8,3754,5,My son loves his kindle fire tablet. It is perfect
4899,19,3710,4,"Cons:Isn't compatible with some of my Google apps that I use daily.Does not operate the latest Facebook updates.Camera image quality is poor.Pros:Smooth interface, user friendly.Good battery life.Supports kids' separate profiles so that it may be shared by family members.Easily syncs with other devices."
2517,2,3605,5,My 5 and 8 year olds love these tablets. They are able to play age appropriate content. Tablet seems well powered and the case is providing good protection.
2206,7,976,5,"Helps keep my son entertained on long rides, and it's pretty indestructible."
2128,2,2755,5,Easy to use for children. Multiple color tablet covers.
3616,20,23,5,Easy to read. Light in weight. Has many good features.
4946,19,3115,5,This tablet has been so good that I bought 4 so far.All my nephews and nieces have one and they are loving it.
4981,19,2443,5,"I reviewed a lot of tablets before I bought this one. It is the first one I have ever purchased. I am no tech geek and it was pretty easy to figure out how to use it. I mostly bought it for and use it for: reading e-mail, facebook, and browsing the internet. I really like it and use it more than my laptop. But, if I need to do anything detailed, I use my laptop. Overall it's a great tablet for a beginner, and you can't beat the price."
2924,7,450,4,"It freezes a lot. Lots of problems getting games to cooperate. But overall, my son loves it."
1975,2,2733,5,This tab is great for kids and parents alike. I recommend this product to others.
3248,4,3154,5,"I love this kindle! I had one of the first Fire HD kindles that is still kicking and awesome, but when I saw this in the store I just had to have it. I think it's more user friendly and feels like it offers so many more options and functions than the Fire HD I have. Not to mention it dwarfs my last kindle in size. If I had to make one complaint, it's that there is not an ""auto brightness"" function (or at least I haven't found it) and you can't make your pages a cream color rather than stark white. Both those options were easier on my eyes, but I am testing out the Blue Shade mode to see if that helps as much as it's supposed to with night time/ bed time reading. All in all, I am extremely happy with this purchase."
2603,8,2993,5,"Love it. Would definitely recommend to a friend. Just the right size to hold in one hand and ""turn"" pages with the other."
2082,2,406,5,Tablet works will with Amazon video on our smart tvs as well as the firesticks.
4012,20,2851,5,Great little tablet for someone who is always on the go.
3974,20,3557,5,Great product... easy to use! Compatible with everything I want to use it for.
1825,8,151,5,Love it! Really like the camera as my old one was backwards and hard to use.
3886,20,998,5,Got it for my Dad. Easy to use and he loves it. Good stepping stone for future producs
3665,20,3463,5,"Bought for Xmass for my wife. She is not electronic competent, but found is easy to use."
3719,20,2446,5,It is awesome play pokemon and clash use silk its awesome great present
3550,20,3211,3,Good starter unit. Easy for a beginner to use. Priced low to give you a taste of the tablet world.
1658,2,3009,5,"This is a pretty substantial tablet, lots of learning apps and the ability to download Netflix is a plus"
2919,7,3653,5,Easy to set up and durable grandpa dropped it and no issues
4852,17,1880,4,"I was looking to upgrade from my old Kindle reader and stumbled on the Fire HD which is not only a reader but a tablet as well. Fairly easy to use. I really only needed to read books but how have a tablet as well. I wish it supported all google play apps and not just Amazon apps but I can check email and get to the web so it serves the purpose. But...when I want to read in the middle of the night, getting to the web can be distracting."
2118,2,1255,4,Has all the functionality a child needs with easy parental controls. Like the child profile with only approved content.
3716,20,3783,5,"I purchased this on Black Friday because I could pass on the price. The tablet works great for basic internet needs and great for shopping on Amazon. If I were to purchase another Android Tablet, I will look for something with a little more power since this tablet slows when multi-tasking."
1822,5,2786,5,"This is my second Kindle and I love it. It's lightweight, simple, and fast. It's convenient for trips and fits in my bag without weighing it down."
2497,15,28,1,I bought this because I have ebooks in college. Not only could I not get my ebook. I called the school IT department. They could not either. My semester was already started. The sales representative at the store told me this is what I needed. I ended up buying a tablet from my phone carrier and my ebooks were right there in less than 5 minutes with the schools IT department help.
2250,2,291,4,"I love that this is a real adult tablet with kids programming installed. Biggest downfall is that my son has trouble switching from app to app, otherwise I'd give it 5 stars. The pull up menu eat the bottom isn't very responsive to his little hands."
1820,8,37,5,Good way to get started for kids to play with and they can learn
2207,7,99,5,Leapfrog is a great learning tool for preschoolers and beyond my grandson loves it
3747,20,2508,5,"I have only used this a few times so far, but I like it. The lightweight and pretty easy to navigate. Perfect screen size too. I ended up purchasing a second one for my fiancé."
2928,2,714,4,"nice item, and cute. the tablet is difficult to navigate"
2297,15,1369,4,"This tablet is small, compact and easy to handle. It's easy to figure out the main functions. My one complaint is that it does not support some big apps such as Dropbox or Google Drive."
1687,8,1985,3,"Overall it is a good tablet, but I am not a fan of the limitations of the silk browser and Amazon app store."
4130,20,3767,5,Easy to use. Perfect for using for my clinicals in nursing school
3595,20,2786,5,"This is my second Kindle and I love it. It's lightweight, simple, and fast. It's convenient for trips and fits in my bag without weighing it down."
4024,20,3293,5,"Great tablet for the price, it was a Christmas present and so far so good!"
1949,8,957,5,This was a gift for my grandson and he loves it. It is easy to use and keeps him occupied for hours.
3694,20,452,4,"The only thing that I don't like about it is that the screen is not made to be seen in the sunlight. If I wanted to take it to the beach or poolside to read, I would not be able to see it in the sunlight. Otherwise it is terrific!"
2756,2,796,4,"Kids love their Kindles!!! Amazon freetime allows them access to tons of age appropriate content. They love the games, apps and videos available to them based on their age. The only reason I give this 4 stars is due to the charging connectors. They are not ""kid friendly"" and the kids bent both of them upon the first time they unplugged their devices on their own. Otherwise, Kindle kids is amazing!!!"
2314,7,75,5,This is great for learning for little kids. Easy set up. in about a hours time my 3 yrs grandson new how to navigate through the whole system. Well made for kids in mind.
1587,2,3437,5,"My 2 yr old loves it!!! We got it in pink. Love that you can put restrictions on it, as well as a timer so that theyre not on it too long. The games and books are awesome"
2264,7,1596,4,"My 3yo is quite rough with stuff, as most are. And the case that comes with it is great!!"
2398,2,2784,5,"Perfect..grandson, age 16 months, just loves it! No worries if dropped."
3513,20,3786,5,I love the apps that are on here and everything else I think it's the perfect tablet for a beginner has all of the apps that you will need
2185,5,591,5,"It replaces my 6"" Fire Kindle. Love the HD quality."
4150,20,802,5,"I recommend this tablet !!! I like it a lot , perfect size and perfect price"
2002,8,2932,5,My old kindle had no camera and was much thicker. This one has a great camera and is much slimmer.
1814,8,1982,5,The amazon fire tablet is awesome..my kids love it
4199,20,2761,5,The amazon fire tablet 2016 is quite good. It provides sufficient content & ability to do all of the basics one requires in a tablet. The 8 inch screen is bright and provides various settings. The tablet's light weight makes it very portable.
4885,17,3647,4,"A little more complicated than my original kindle, but I lIke it."
3980,20,122,5,Works better than what I expected. Able to surf the net and watch movies. The battery life and screen are awesome. Bought this for under 60 bucks and looking to buy more to give as a gift
3709,20,2031,5,This replaced my old original kindle fire. What a great upgrade.
3434,20,419,4,"purchased for my sister for reading books, internet and games - perfect for beginners and novices. Easy to use. Would be a five if available with 4g"
1758,8,2896,4,Very easy to use and love the graphics of the screen.
3290,4,1162,3,For books games and internet it's perfectSound is a ittle weak
3697,20,3321,5,Brought it for my son & Does EXACTLY what i want it to do.
3878,20,984,5,"Great for keeping around the house and doing basic Internet functions. For traveling it lets you bring books, movies and/or tv shows via Amazon so being Amazon Prime is a plus.For you business travelers, out of the box it can open, view, & edit MS Office files, .docx, .xlsx, & .pptx.All this for 25% the price of a iPad. Yes, the iPad can do more, but do you need it?"
2871,2,1338,4,I purchased this tablet for my grandson who is 4 years old. He loves it!
1957,2,3383,4,It is well designed with a safe cover for kids. It also come with 2 year warranty. My son loves it already.
2449,7,3131,5,My kid loves it. It's really convenient for us to put educational games on it for him.
2203,2,1901,5,"I purchased this for my 4 and 2 year old grandchildren. They were using parents phones and running the battery down. Now they have their own device and can watch their cartoons and play games. Love the case, it makes it easy for little hands to hold on to. Overall very good purchase."
2526,2,3178,5,This is a great beginner tablet for children. Bumper pad fantastic for protection from falls.
2642,2,1721,4,"Searched around for the perfect tablet for my 3 year old. After testing tablets in stores and reading reviews online the kids fire stood out. The 2 year warranty and free year access to kids content is amazing. The soft foam case provides coverage for drops, the battery life is good for a few hours of play time and the charge time is quick after. For the money this tablet cannot be beat , only minor issue ive noticed is having connection issue with networks at times but this is can be fixed by disconcerting and reconnecting to network. Overall this is a Best Buy for the money, tablet can also be used for adults when you exit the free time app."
2394,2,1011,5,The kindle fire is great especially the kid version. The free time app keeps the kids out of my files and prevents them from messing with tablet settings.
3568,20,430,4,Only problem is that it is impossible to read or do anything on the KindleFire with any light in the room at all
2305,2,1987,4,This tablet is very good for my daughter of age five.
2098,2,3545,5,The Kindle Fire is small but does everything it should for a young child. Worth the low cost I paid for it.
1755,7,749,5,This was the perfect gift for grandkids. I bought one in pink and one in green so each grandchild would have their own color. Lots of games come with the tablet and additional games and videos can be added.
2613,2,1049,5,My 2yr old daughter loves it! Perfect Xmas gift!
3578,20,2749,5,Nice upgrade from my old kindle. I like it very much.
2199,2,2569,5,i always buy from best buy. they have excellent products.The workers are very knowledgeable of what they sell.Thanks
1961,2,2584,5,"Great fun r the little ones, had to go buy another because it works so well! Dropped many times and still is doing well!"
3804,20,3286,5,I use it to stream movies while on the tread mill at the gym
1974,8,2609,5,"Ok so when i got this tablet i was not expecting to much from it but now that i have used it...its AMAZING. PROS.their is no lag at all when play high graphic games, pretty easy to use, very fast speedCONS. in my opinion their is only 2 things that drive me insane the screen feels like plastic very uncomfortable and the camera is not the best but it is good for everyday life photos.OVERALL GET THIS TABLET BETTER Deal then the galaxy tab s2"
2607,2,2639,5,"My 5 year old son loves his kindle. He can fully work it himself. We love all the he age appropriate games, learning apps, and books. The case is great for all those accidentally drops."
2432,5,2103,5,Good tablet. Gave as gift and person enjoys it. Recommend
3311,4,3157,5,"I wasn't offer the warranty, but I enjoy it a lot."
2295,8,2039,1,"I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software."
2707,7,2419,4,Good product for a young child to play with without breaking
4973,19,3640,4,Got this for my grandson 7 yrs old - perfect size.
