,reviewId,rating,testimony,itemId,userId
2707,2834,5,The Apple Watch is great. I am very happy with the purchase.,4,2163
2708,2835,5,Love to rad my books with my kindle and download straight from my device. So easy and safe. Lovit. Thanks Best Buy,9,2581
2709,2836,5,Bought for Christmas for 6 and 8 year old granddaughters. Both girls loved it and have said it was their favorite gift.,16,2651
2710,2837,5,My son is 3 and he loves this tablet. It is very educational and worth the money,16,351
2711,2838,4,"Didnt know how much i'd use a kindle so went for the lower end. im happy with it, even if its a little dark",9,1472
2712,2839,5,This was a replacement for another fire. It's the best tablet we've had and does everything we need it to.,4,3083
2713,2840,5,I bought this for a family member with a disability. I didn't see any reviews for this purpose but so far it is working well. I felt the case would help if it was accidentally dropped.,16,1634
2714,2841,4,"Really great love tge tablet really easy for my daughter, learning! I do wish it had more storage, and more items for kids. But we do love the tablet.",16,1558
2715,2842,5,They had the tablet in stock and it is nice that it has the child settings,16,1240
2716,2843,5,This tablet is for my daughter and she absolutely loves it!,7,3259
2717,2844,5,Bought this for my Granddaughter's 10th birthday. She LOVES it!!! The protective case it is in is AWESOME and the perfect pink for a girl!,16,1282
2718,2845,5,I bought these for my five and six-year-olds and they love the games and educational apps that come with it loaded from Amazon prime for free for a whole year. Great value for the money I will be referring this product to all of my friends.,7,2276
2719,2846,5,I bought this for reading/listening books. Love the availability to expand the memory. Now I can load movies and tons of books! :-),4,3796
2720,2847,5,The only draw back to this device is no internet service included. My 1 year old granddaugther loves hers and I don't leave home without it.,16,3594
2721,2848,5,"these tablets work wonders for my needs, i didnt need a tablet to work, only for web browsing and play some games. nothing fancy, this tablet fits perfectly for that. and the price...pff perfect. ! you wont find this quality cheaper.",4,929
2722,2849,4,Good little tablet for media. Lack of built in Google apps is annoying but can be bypassed without rooting.,4,3159
2723,2850,4,"I've purchased 5 of these for my kids the last few years. While they are playing a tablet or two, I keep the other tablets charged. I've enjoyed using them myself.",4,1970
2724,2851,5,I have not stopped reading on this amazon fire. Love it!!,4,1991
2725,2852,4,We bought three including one for my 2 year old. We all love it! The only complaint is the volume. There is one speaker and so the sound is obviously lower than most other tablets with two speakers. It doesn't bother us too much but that's why we give it 4/5 stars. Overall a great tablet.,4,2918
2726,2853,5,Great tablet for kids to learn puzzles and letters. Has tons of activities for children and a full tablet for adults perfect if you have pime!,7,3653
2727,2854,3,I'll give it 3 starts because it's a decent tablet. But if the screen messes up when I'm trying to use it i can't imagine how my granddaughter feels.,16,1104
2728,2855,5,My Grandson loves his tablet we got him. Very safe,16,3028
2729,2856,5,I loooooove this tablet as well as my 3 year old with all the kids apps make it way more fun and safe for kids to enjoy,16,3375
2730,2857,5,Hey we bought this for our 2 year old grandson and he loves it. Very easy to use and very durable!,7,2437
2731,2858,5,Quality comes with apps installed durrible love the case,7,2298
2732,2859,5,"can not do without my kindle fire.I had an earlier model 4 years ago.it is still going , just wanted a backup.",6,3496
2733,2860,5,"I bought my Kindle because I heard it was good for reading in direct sunlight. I’ve got a bay window I like to read at and other tablets I’ve read on produce a lot of glare. This has zero glare and I can’t wait to take it camping this Spring/Summer/Fall. A side note, this is way lighter than any book (as you may have guessed). I like to read on my back and having this has drastically increased the amount of time I can read for.",9,1775
2734,2861,5,I bought this for my grandson and it hasn't disappointed me at all! He loves his tablet! I am looking at buying his sister one next!,16,3107
2735,2862,5,I purchased the kindle light because I love to read and needed something that would not die quickly. I also needed something smaller and lighter that could go anywhere with me. I love my purchase and a must have for all book worms.,9,1281
2736,2863,4,Great tablet with a lot of features. Great price too.,4,1659
2737,2864,5,I love my kindle it makes it so much easier to read books instead of having to carry them with me,9,206
2738,2865,5,I bought this tablet for it's inexpensive price and quality. it's meant to be a portal to be able to purchase more products from Amazon and services but it really is a high-quality product.,4,113
2739,2866,4,This is a very good tablet. The only con is you may have to reboot it too often.,6,1899
2740,2867,5,Great for reading. Best part is its light weight and long battery life.,9,3072
2741,2868,5,Great learning apps. My 3 year old won't put it down.,16,3690
2742,2869,4,It is a solid product great for kids I like it a lot,4,406
2743,2870,3,The sleek design and colors available for small kids is good. The tablet is a nice price and useful.,4,1433
2744,2871,4,I purchased this tablet for my grandson who is 4 years old. He loves it!,16,2842
2745,2872,5,Bought this for my 3 year old grandson and he loves it good learning tool along with great fun for him!,16,1
2746,2873,5,Gift for great nephew. Have 2 that are 5 and 6 y/o. Both love these tablets because each got one. Play with them as much as Mom allows.,16,3296
2747,2874,5,"You have the ability to set up on and off times for your child's profile. The apps are good and adults can use it as well, because you can have multiple password protected profiles on the tablet at once. This was perfect for my five year old on a five thousand mile plus plane trip.",16,3207
2748,2875,5,"I purchase 2 on Super Bowl Sunday for my 5 & 7 year old birthday. It was the perfect gift, because the 2 love their gift. The tablets was for a girl and a boy, so I purchase a pink & a blue. The tablet is very child proof.",16,1440
2749,2876,5,"This Amazon Fire is better then I expected. It does exactly what I need it to do. Fits in my bag, very light weight. Love that I can carry so many book on one device.",4,3542
2750,2877,5,Great product easy to set up and use my child loves it,7,1060
2751,2878,5,A bargain for the price especially for the coverage of the warranty. A gift for my 4 year old granddaughter. Things can happen to it. She absolutely loves it and pretty easy to use!,16,1890
2752,2879,4,"She loves it, plays with it everyday all day. Thanks",16,1845
2753,2880,5,This tablet is great for kids my grandson is sick and he absolutely loves it,7,1308
2754,2881,5,My wife loves the tablet! She's only using it for internet so far and it has worked flawlessly!,6,3617
2755,2882,5,"Great choice, battery life outstanding, many kid friendly features.",16,3444
2756,2883,5,"My 3 1/2 year old grandson son LOVES this ""big game"" as he calls it.",7,1733
2757,2884,5,I bought this for my husband for Christmas since our daughter uses the other tablet all the time. He has barely put it down since he opened it!! He uses it mostly for reading and some internet browsing. Overall I am happy with the product and have had no issues so far.,4,632
2758,2885,4,"Bought this for my wife. She is a constant reader and put away her previous Kindles for this one. She now has internet access also, so she can find more books anytime she wants.",6,1246
2759,2886,4,"I love that this is a real adult tablet with kids programming installed. Biggest downfall is that my son has trouble switching from app to app, otherwise I'd give it 5 stars. The pull up menu eat the bottom isn't very responsive to his little hands.",7,3277
2760,2887,5,Have been using my kindle app on my iPad for years but now can't Imagine using anything besides my kindle to read. Love the backlight so I can read at night.,9,3120
2761,2888,5,This product was purchased for my Grandson. He had a fire 6. He however loves the HD 8. He uses it for music & gaming mostly. Great electronic device.,6,1220
2762,2889,4,I thought it would be good for my 2year old he does awesome on a iPad but could not get the hang of the kindle fire,7,301
2763,2890,5,Got one for my 4yr old. She loves it. It's very durable. I love that I can switch accounts and use it for myself too.,7,3533
2764,2891,4,My daughter like the tablet and she use the tabet everday,4,751
2765,2892,4,My 2 years old daughter really likes it. It's friendly and easy to use.,16,2
2766,2893,5,We brought this as a replacement for the fifteen to fifty books my daughter wanted to take with her to Hawaii. Books of course would weigh a lot and there be no room for cloths. Pesky airline and their poundage issues. Now she can take a hundred books and she has a mini computer. It's a win win but no win for the airlines!,4,3418
2767,2894,5,"I bought this for my daughter. It's a little limited in what it can do, but she loves it. She's a little too young to understand the games, but she loves watching cartoons on it.",7,1449
2768,2895,4,I bought this tablet to replace one I had (different brand) that was worn out. This is a pretty good tablet for the price. I just wanted something to use til I could get something bigger. I've had no problems with it other than some of the games I played on my other one not being available on the Fire.,4,1460
2769,2896,5,My daughter loves her kindle and it's larger than the previous one she had. She enjoys it!,16,3150
2770,2897,4,BOUGHT FOR MY GRANDKIDS AGES 5-10 AND THEY LOVED IT,7,2664
2771,2898,4,I purchased this tablet for my grandmother to use. She loves it. It is easy to navigate for her. The only thing that annoys her is when the apps need to be updated. She does not have internet at home so she has to wait to update her apps when she visits family (who has internet service).,4,1542
2772,2899,4,These were ordered one for 4 year old and then ordered second one for 2 year old. They are easy to use and age appropriate apps for each of them.,7,3357
2773,2900,4,"I have two of these for my kids. Ages 2 and 3. They are great for them to watch cartoons and they are slowly getting into the puzzles, books and games on them. Easy to setup and link to amazon account. Only gave it 4 stars because the one downfall is that these tablets are bit on the slow side when either downloading content or loading up some videos. Kids are less patient than adults you know. Overall, well worth the money.",16,377
2774,2901,2,"Super slow, not of decent quality.I would not buy another. Memory on it is lacking for 8 gig. I will not recommend it to anyone",16,2384
2775,2902,2,"So I bought my little guys these tablets... so that I could repossess my IPad. Love the free time app but who could've imagined they wouldn't play NETFLIX!! So now... I'm out the money for the tablet and still don't have my iPad back... and yes, I called Amazon numerous times... they work after the fix, but the next time they go to use them they don't work again... the fix takes several minutes as it's force stopping the app, clearing cache then doing a hard restart... then you have to wait to restart Netflix.... oh and sometimes you have to do it numerous times before it works... if it works at all",7,1695
2776,2903,5,"Excellent product,my children love this item. Thanks",7,1570
2777,2904,5,"Boxed well, easy to set up, and pretty easy to get the hang of.",4,3319
2778,2905,5,Great selections. Hard to find assistance at times.,9,766
2779,2906,4,"My daughter loves playing with this. There are so many features, that it keeps her busy.",7,2451
2780,2907,5,Small & without audio but easy to use. Able to connect to Amazon account & Goodreads account easily. The only thing I hate is that I have to keep restarting it if I want to get out of a ebook that I’m currently reading,9,2696
2781,2908,5,"Replaced a kindle 6 that crashed so fare everything is great. Larger screen fast response,more storage. Don't have to charge as often. Well pleased.",4,1171
2782,2909,5,I am very satisfied with my purchase my girlfriend is very happy,9,1312
2783,2910,5,I bought this as a gift for my grandkids. They absolutely love it!,7,1741
2784,2911,5,"What is there to say, but that I love it. Functions well, and lasts a long time.",9,1666
2785,2912,5,Great learning tool with extensive amounts of material to use. Accident proof bumper a big plus!,16,2502
2786,2913,5,Great for my kids and is easy to block purchases. Even better if you have amazon prime.,4,242
2787,2914,5,Great idea for a 5 years old. very secure and good contents for that age.,7,2608
2788,2915,5,Excellent product very good piece strongly recommend,9,2655
2789,2916,5,Much sleeker and touch response is better. Even wifi connection seems faster might be due to new processor and increase in RAM,9,980
2790,2917,4,"Searched around for the perfect tablet for my 3 year old. After testing tablets in stores and reading reviews online the kids fire stood out. The 2 year warranty and free year access to kids content is amazing. The soft foam case provides coverage for drops, the battery life is good for a few hours of play time and the charge time is quick after. For the money this tablet cannot be beat , only minor issue ive noticed is having connection issue with networks at times but this is can be fixed by disconcerting and reconnecting to network. Overall this is a Best Buy for the money, tablet can also be used for adults when you exit the free time app.",7,280
2791,2918,5,"he loved it was a great gift easy to use, small and great",16,6
2792,2919,5,Easy to set up and durable grandpa dropped it and no issues,7,1272
2793,2920,5,"Bought this for my son, it's been through some stuff and still going strong",4,3001
2794,2921,5,"Purchased this for my grandchildren for Christmas and they absolutely love it, haven't put it down since they received them...Thanks Best Buy!!!",4,619
2795,2922,4,"Love the parental controls and more storage than previous models, but still seems to run out.",7,750
2796,2923,4,Haven't had any issues until recently my son's tablet won't charge anymore. Called geek support but they couldn't locate warranty so I'll have to go in,16,3802
2797,2924,4,"It freezes a lot. Lots of problems getting games to cooperate. But overall, my son loves it.",7,449
2798,2925,5,"I bought this tablet for my daughter who was turning 2 - but also because we were taking an 8 hour road trip and wanted her to be occupied. The games are very toddler user friendly and when she gets mad and throws it, it doesn't effect the tablet. My only issue is that the charger doesn't stay secure in the charger spot (sorry I don't know the technical terms haha) so sometimes I will think it is charging and in fact it is not. I recommend buying the warranty for issues like that.",16,2427
2799,2926,5,"MY DAUTHER LOVES THIS TABLET, IS EXCELLENT FOR A 3 YEARS OLD CHILDREN",16,1595
2800,2927,5,"This is just perfect for my 7 year old nothing fancy, parental control is a bit confusing but i got it now, the case is perfect to keep it.safe just get a sd card for extra memory",4,3678
2801,2928,4,"nice item, and cute. the tablet is difficult to navigate",16,2030
2802,2929,5,very good product and service will refer a friend.,9,1110
2803,2930,5,"I was pleasantly surprised to see the Kindle for sale IN the store!! I love my Kindle, especially since I was able to expand the memory! I love that it's portable, to be honest, when given the choice, I find my self on my Kindle over my laptop.The only thing I can complain about, is why in the world Amazon choose s to make it nearly a miracle to find a case for its most popular model?????If you don't have a Kindle, you don't know what your missing!!",4,888
2804,2931,5,"My son is constantly distracted and loves technology. Him being only two years old, this proved to be the perfect thing to keep him occupied and out of trouble.",16,1045
2805,2932,2,I can't update Facebook and a few other apps. It's not what I expected.,4,2482
2806,2933,4,"Love the case, table works very well, easy to download game and apps, but the life of the battery is not great. The battery fully charged only last about 3-4 hours",16,3267
2807,2934,5,Purchased as a replacement for a Kindle and it functions well as a Kindle and a tablet.,4,953
2808,2935,5,My son's love there tablet. Great but for the price,7,497
2809,2936,5,Bought this for my grandson. The first one had issues and Best Buy exchanged it. My grandson loves it!!!,4,183
2810,2937,5,"Samsung Experience Professionals Jon, Neil and Tony were an ideal match for someone looking to upgrade to a new phone. The sales deal was unbelievable - $200 Best Buy card upon upgrade to a Galaxy 7 phone. The sales points that won my business were battery life and charging power. New phone can connect wireless charge without adapter. I am a very happy customer.",4,3609
2811,2938,5,"My 3 1/2 year old grandson son LOVES this ""big game"" as he calls it.",16,1733
2812,2939,5,My niece loved it! I love that it is designed especially for kids. She,7,3742
2813,2940,5,This was a gift for Christmas. We bought this on a black Friday sale. Price was reasonable,4,310
2814,2941,5,"Got this to replace my iPhone that my daughter constantly has to have to watch her Elmo videos. This is a durable perfect solution. She understands most of the apps and can navigate to watch whatever she wants. This comes with a warranty that if she does anything to break it, it will be replaced for free. That was the final selling point I needed!",16,1975
2815,2942,5,Great product easy to use. My niece loves it won't put it down.,16,1231
2816,2943,5,My 4 year old love to watch movies and this is perfect for him!,16,3127
2817,2944,5,I've wanted a kindle for a while and decided to get it when BB put it on sale. I am not disappointed.,9,1514
2818,2945,4,My order came on time and great price. This item is a gift for a family member.,4,2943
2819,2946,5,Bought for my children. Holds plenty of apps. Safe to use with parental controls. Pretty durable but definitely recommend buying a screensaver and case for it.,4,504
2820,2947,5,I bought this primarily to be used as a Kindle eReader and this is a good product for this cost.. The only drawback is that I cannot access all the apps available on the Google PlayStore and have to be content with what is available on the Amazon app store.,4,1188
2821,2948,4,"Fought it for a long time, but Kindle is awesome. The newer version with adjustable light is best for me.",9,2567
2822,2949,5,"I have had 4 kindles over the years , got to have one to read my books & relax",4,1127
2823,2950,5,"We are so pleased with this tablet. We purchased one for each of our grandsons. They can all use them, play games together and send messages to the grandparents once in awhile.",4,2299
2824,2951,5,I bought this and onother one in blue. The kids love it.,7,2949
2825,2952,5,I purchased these tablets for my grandchildren after purchasing 1 for another grandchild in October. They love them and their parents love being able to dictate how they use them.,7,3028
2826,2953,2,1st kindle screen failed & had to reboot often. Customer Service couldn't fix. Replaced. 2nd one screen reboots often. Customer service offered replace. Just want one that works. Can't get upgrade replacement,9,2237
2827,2954,5,This is the 3rd one I've purchased. I've bought one for all of my nieces. No other case compares to this one. It has held protected the tablet so many times from them dropping it.,4,3472
2828,2955,4,My only problem with this tablet is if you don't have internet you lose the pictures of the games you have installed and you have to guess to open them.,7,3563
2829,2956,4,I purchased this Kindle for my daughter and she really enjoys using it !!,9,154
2830,2957,5,"My 5 year old sons love it , Seems to be well made .",16,800
2831,2958,5,"Great value, a lot of color choices. I was able to boost up the memory for just a little extra but made the apps run so much faster. Love them",6,1328
2832,2959,4,This tablet is great and easy to use. Great way to keep the kids entertain.,10,1189
2833,2960,4,"Product was a Christmas gift, to replace and older Kindle Fire",4,2474
2834,2961,4,We already had a tablet for our son and it was time to get one for our daughter. They are a good learning tool.,4,3507
2835,2962,5,"This is the second one I've bought for my kids. The each have their own tablet now. As a parent I like that I can set limits...such as screen time, reading, videos etc. You can control everything. It can be educational aswell. Their is alot of educational apps on the device to download. Such as wikipedia,farmers almanac etc. Patents should look through and discover apps with the kids to get full use of the tablet. It continues to update regularly.",16,786
2836,2963,4,I purchased this tablet for my 3 year old and he loves it! Very easy to use and setup.,7,984
2837,2964,5,Great upgrade/replacement. No problems with it at all.,4,2700
2838,2965,4,Great tablet other than the photo image quality is fuzzy and not the best.,10,1882
2839,2966,4,I love my kindle fire. Its a great reading device.,6,1931
2840,2967,4,This is just what we needed for a you k8d ..the apps are great,7,506
2841,2968,5,easy to use plenty of space for a kid recommend warranty,4,1240
2842,2969,5,4 year old grand daughter loves it. Good size for her and easy to operate.,7,804
2843,2970,4,"Over all pretty good product.i am not so sure if it's got Bluetooth connectivity. i've had it for a few months now and kids seem to enjoy it a lot.certainly I recommend to anyone who wants to give their kids the ""best ""gift.",16,2093
2844,2971,4,Bought as a gift but have not had any issues with products purchased from you,4,3013
2845,2972,5,"I use this every day on my commute. Great battery life, no backlight but very readable with normal lighting. I like the built in dictionary. Email yourself pdf or mobi files for easy transfers.",9,3421
2846,2973,5,This is a great tablet because of all the preloaded games and ability to add more for free. It keeps my kids entertained and is the best for learning.,16,1497
2847,2974,5,"Great easy tablet for a reasonable price. Not the most super powerful. It can get the job done for simple tasks such as surfing the web, checking email, playing YouTube, etc. screen is clear and responsive. Great inexpensive tablet",10,2628
2848,2975,5,"This tablet is great, and it has a good battery life. I'd recommend for people who love to read.",10,3597
2849,2976,5,We gave this tablet to our nine year old Grandaughter for her birthday. She loves it and we feel it is very sturdy. That is a very good thing when it comes to tablets and children.,16,1274
2850,2977,5,"This tablet was a gift for my father-in-law and is his first tablet ever. He is really enjoying getting to know his way around it. It's definitely user friendly and perfect for reading, music, and things like that!",4,2555
2851,2978,4,Good tablet but no YouTube kids like on iPhone. Don't expect iPhone/pad quality very basic AppStore for children,7,982
2852,2979,5,This tablet is AWESOME for kids. She is 3 years old and has had it since Christmas. It is easy for her to use and play on her own. It has been dropped multiple times and you'd never know it!!,16,531
2853,2980,5,This is a entry level ereader that only allows you to read in the day...you will not be able to read in the dark,9,307
2854,2981,3,"Works fine on wifi, otherwise a little slow. My kid enjoys it though. For the price it's good.",16,1402
2855,2982,5,Great for small children allows for limited time setting. Also allows parents to set a requirement for how long educational apps must be used before free time. Case works well,16,2390
2856,2983,5,My daughter loves her kindle! Seems to keep her busy!!,16,846
2857,2984,5,works great for my 2 year old. I don't like that it requires a pin to use it but goodidn't and strong tablet,16,3533
2858,2985,4,"WISH the kindle fire (for kids) had better way to limit how many items you can download at once. Most kids do not understand that clicking on a bunch of pictures will download that game/program, which is CLOG download times. Needs a better way to remove unwanted items, rather than clicking.. and clicking on every item. Speed and performance is pretty good for a tablet. App store is great and has many items.",16,3465
2859,2986,5,"Bought the echo first, and liked it so much I bought a Tap to add mobility. I carry it around all the time, to the garage, working out, etc.",11,215
2860,2987,5,My teenager loves this and uses it daily. We've also took it places with us and the sound is great.,11,415
2861,2988,5,Plays all my iPod music via Bluetooth. Also plays radio stations you can't get on a regular radio. Very practical and fun.,11,2761
2862,2989,2,Not too satisfied with the sound and it loses Bluetooth connection no matter what phone I use (either Iphone or Android).,11,3778
2863,2990,5,Great little device easy to connect to bluetoothDecent sound,11,2347
2864,2991,5,I love it it does everything I want can't believe how great it is,11,2374
2865,2992,5,"I read reviews for all the Amazon echo products, and decided the portability and the full size of the Tap made it the right product for me. It lives up to my expectations. It does last all day, playing music, answering questions, (although my accent must give it some problems as I get a few ""I didn't understand that"" comments from Alexa), and setting timers/alarms and lists. I picked the Tap because it has the ability to be moved room to room or even to the patio, and can be recharged overnight.",11,2621
2866,2993,3,"Alexa works great, but the the sound quality of this speaker is terrible, your much better off with a echo dot and bose sound link mini set up.",11,1672
2867,2994,4,I have really enjoyed my Tap. Alexa responds well and I love the charging dock on my desk. The only downside is the app used for setup is not very good.,11,3777
2868,2995,5,"I bought this about a month ago and I really like it. The best part is light in weight, sound is very good for small gathering like on the deck or camping and it comes with Batterey charger. The voice command activation is so great to have and listen all my music plus worldwide radios from TuneIn.",11,2198
2869,2996,4,Good but setup to enable voice control only on iOS is unclear.,11,2758
2870,2997,5,Bought this for our 7 and 5 year old. They love to play music and ask questions about science. Lots of fun!,11,1673
2871,2998,4,I do like the portability of my Tap. You do lose some features from the Echo - like speaking to it from across the room. But i'm happy with it and it has good sound. great to take out by the pool!,11,1976
2872,2999,5,These things are cool! With the new muti room music options I can have the same song playing in each room. Not to mention the intercom! Great item!,11,152
2873,3000,5,Great sounding Bluetooth speaker. With the Alexa feature I listen to Kindle books that are not available as audio books,11,3057
2874,3001,5,good speaker. 8 hour battery. Good price. Excellent quality in how it is made.,11,964
2875,3002,4,If you want to listen to music you will have to sign for Amazon unlimited or Prime which is very expensive. Pandora does not work too well with this device as it does with Google Home.,11,3694
2876,3003,5,"I have grown very accustomed to having Alexa around. There are new skills added on a very regular basis. I really enjoy just pressing a button and asking for a song/radio station/podcast to be played. I also enjoy having books read to me, since I'm not much of a reader. The setup was super simple, so simple that I wasn't sure that I was all ready to go with such minimal effort. The battery life is very long and the speaker suits me just fine. I feel that there is a bright future for the Tap and I am going to enjoy trying more things that this gadget has to offer. I'm not sure I ""needed"" this item, but I can't imagine not having it around now. So pleased with this purchase.",11,513
2877,3004,4,This speaker's forte is it's drop and charge ability. It does connect with no issues to whatever you have it paired with. The sound quality though is ok...Def not very loud and lacks the lows. But for a small portable speaker which is not expensive I would recommend it.,11,2283
2878,3005,5,Already have a few other Alexas. Wanted on to be portable around the house without having to plug in or connect to another speaker. Works as expected.,11,1335
2879,3006,5,"Last Christmas I gave my nephew a fire stick, which he loved. In the meantime, I purchased an Amazon Tap for myself. Since he likes gadgets, I knew he would want one. So I purchased it for him",11,3376
2880,3007,5,"great for listening to prime music, quick weather reports. volume adjusts quickly and gives status of battery on request.",11,3035
2881,3008,5,"I was a little skeptical at first about the Amazon tap but after discovering how easy it was to set up, I was able to connect to my music library with ease! Great sound and nice to have the portability to take with me!",11,2002
2882,3009,5,Love Alexa....it works so well. Speaker system is excellent and it is amazing how many things it does!,11,2469
2883,3010,5,"I use this hours a day. Whether it is for listening to spotify or turning on a wemo-device, the battery life, sound quality, and voice recognition is great.",11,2230
2884,3011,5,Sound quality is amazing. I really like the ability to take this on the go. Downside. I wish I didn't have to press the button to talk and to wake the product up,11,280
2885,3012,4,Was gift fot my daughter. she seems to enjoy very much.,11,3134
2886,3013,5,We love that it is portable and can move from room to room effortlessly.,11,3143
2887,3014,4,"I got the wrong one, plain and simple. It does what it says, and I like the connection to the internet to play music, but I should have gotten the Echo, I get annoyed at having to go to it and push the button.",11,3409
2888,3015,4,"Enjoying my Tap, asking Alexa questions, and the small form factor makes it easy to take along while traveling. Decent battery life and sound for such a small speaker. Only reason I didn't give 5 stars, was the difficulty in connecting the Tap to public wifi's such as hotels, in my situation...takes some effort.",11,802
2889,3016,5,"Bought the Echo Tap, Echo Dot, Phillips Hue Starter Kit and a Honeywell Thermostat for my wife for her birthday.She loves it and so do I!Cant wait to add more automated products to it. No need to have my phone out fumbling through multiple apps to change lighting and temperature, check weather, play music, etc., I just ask Alexa to do it while I continue at what I'm doing.Also, when the Dot and Tap are in the same room, the one that is closest to you typically answers your requests. Nice device that will only improve with time.",11,1400
2890,3017,5,Great product for when you are on the go.great sound,11,2437
2891,3018,5,"I absolutely LOVE my Amazon TAP. It in my opinion is the best blue-tooth speaker around and with the added skills when on wifi, the TAP is better than the Echo! Portable - YES! Sound Quality - OFF THE CHARTS! I blue-tooth this to my computer and listen to movies with GREAT Dolby sound quality. The battery life has been tested during a camping trip. 8 hours and it kept the charge! It's also easy to recharge it without the stand. Very Cool. BEST BUY's PRICE made it ALL THE BEST BUY OF THE CHRISTMAS SEASON! I picked up the item same day at a local Best Buy. The Experience was 1 - 2 - DONE. Very convenient, very helpful. I would recommend this to ALL my friends!!!",11,141
2892,3019,1,"the speaker voice quality is terrible compare the similar size my logitech UE BOOM.the price is too high, even I got on promotion with $79",11,762
2893,3020,5,This is a great device and so much fun to use. It is so versatile in what it can and control.,11,2374
2894,3021,4,"I had trouble linking to my Joule Cooking App, finally got on the third day. I Love it now, still is learning Voice Recognition though",11,3374
2895,3022,5,It's a great device to have. It does so many things. Very practical.,11,1815
2896,3023,4,"This was a excellent gift for the family, A good choice.",11,637
2897,3024,5,"When I purchased the Tap I thought it was a portable speaker for the echo. It's actually it's own device. Yes, it's portable, can operate wireless.It does work with the same ""alexa"" set up. The Echo operates with no hands…you can simply speak to Alexa. The tap has a microphone button you need to hold down to speak to Alexa. Great sound quality. Rechargeable base unit.",11,2668
2898,3025,5,"I'm still learning what all i can do with this device, but I am continually amazed at it's capabilities. I love playing with it and learning from it. When doing other things, I have Tap playing music. I love this thing.",11,481
2899,3026,3,"This product, while the speaker is great, fails to deliver with a voice interface. Use your cell phone or computer and buy an Echo Dot.",11,1589
2900,3027,5,"Seriously a flawless, portable, smart, multipurpose gadget. Add this to the incredible Flash Sale price and I'd have been a fool to pass it up. Fast charge, balanced tuning, easy to pair and did I mention highly portable? The cradle is a sweet design too. The only beef I have is that YOUR BLUETOOTH IS PAIRED screaming at you when syncing. Own one of these-",11,2809
2901,3028,5,The only thing I have to recommend is that it will not hook up with a blue tooth device. Why is that?,11,2215
2902,3029,4,"Overall good, not great. I get tired of having to push the button to talk to her and she can't find a lot of the music I liked. Am getting some Dots to see how they will work. For price point it works.",11,2039
2903,3030,2,just okay! Product was for my girlfriend. Doesn't appear she uses it much except to steam music. Most of the questions I ask it I get nothing. I like Siri better.,11,3245
2904,3031,5,purchased this as a christmas gift for our son in law. he loved it and works well. great sound and loves the portability of the unit.,11,2459
2905,3032,5,"Family is using and loving the Tap more every day. Great to find out quick information like weather, general questions and sports scores. The battery life is awesome only having to charge it every two-three days depending on usage and we use it. Excellent wifi connectivity and seamless Bluetooth connection. Use it all over the house.",11,1277
2906,3033,4,Was a little difficult to sync the first time. I really have only used the Tap to play music and to ask for the weather. I like that the device takes up little space in my kitchen.,11,1629
2907,3034,4,"would get another, works great, having fun with all the options",11,1751
2908,3035,5,Love the tap. The speaker is nice. Likenit has a charging cradle it can sit on. Easy charge.,11,1556
2909,3036,5,This speaker has great sound and is very easy to use.,11,1090
2910,3037,4,It's pretty cool. Integration with Amazon Music via the mobile phone interface is a little iffy which is odd given both products come from the same company.,11,175
2911,3038,5,The kids love it. They ask it silly questions which to my amazement it has an answer. I really like for the music aspect. Just tell it a song and it finds it,11,65
2912,3039,5,The touch is a great device to control connected home products. Perfect for outside use for prime music also.,11,2792
2913,3040,5,Was very difficult to set up. With the 3 hours help of Geek Squad and my granddaughters I-Phone we got it done.,11,3357
2914,3041,3,It works about 50% of the time when asking it a question.,11,2601
2915,3042,5,"This is one of the best products we have every purchased. Plays any songs, give directions, weather and the sound quality is EXCELLENT!",11,1726
2916,3043,5,"I couldn't decide on which one to buy. They all do the same things, but ended up buying the tap which is portable. I take it on my deck with a cup of coffee and listen to the music I put in through pandora and iheart radio. I absolutely love it, and so does my husband.",11,1864
2917,3044,5,I HAVE PUT THE DOT IN THE BEDROOM WHERE MY ECHO IS IN THE LIVING AREA. MY FAMILY USES HER FOR EVERYTHING. ENJOY EVERYTHING ABOUT THE ECHO / DOT.,11,2801
2918,3045,5,Thank You. Great Product for all ages. Thank You!!,11,3309
